userID,snackID,prediction,Snack_Name
88,844,7.8998998,Panforte
88,875,7.99067499,Fudge
89,888,8.445008,Cracker nuts
89,475,7.9679985,Cokodok
89,8997,7.98995449,Bonda
89,999999,7.8886999,Bonda
89,899,7.684899475,Grass jelly
89,96,7.899099889,Gulha
89,874,7.88999968,Cracker nuts
89,858,6.9676684,Candy
89,89,6.945706,Doughnut
89,88899,6.84049,Cracker nuts
9950,9968,8.890899998,Cracker nuts
9950,9986,8.8888998,Cracker nuts
9950,8998,7.899688996,Doughnut
9950,89900,7.899470864,Gulha
9950,899099,7.88990089,Bonda
9950,999999,7.8999845,Cracker nuts
9950,748,7.88899675,Doughnut
9950,850,7.8000495,Gulha
9950,98,6.999899769,Grass jelly
9950,997899,6.974648,Cokodok
9958,8997,8.7574899,Pancakes
9958,998997,8.899996086,Fudge
9958,7,8.899889909,Cookie
9958,85,7.988995594,Cracker nuts
9958,998995,7.589988899,Fudge
9958,7499,7.5875885,Waffle
9958,546,7.455599995,Bitterballen
9958,9984,7.998999998,Gulha
9958,9976,7.99898899,Doughnut
9958,99599,7.878489999,Cookie
99599,475,8.5470998,Bitterballen
99599,998997,8.44989987,Grass jelly
99599,84,8.89987807,Cokodok
99599,9988,8.990899874,Panforte
99599,999999,7.9868899,Grass jelly
99599,8997,7.988769,Cracker nuts
99599,9958,7.95068996,Cokodok
99599,508,7.899899899,Doughnut
99599,744,7.809988998,Panforte
99599,9994,7.7789965,Fudge
995899,9994,7.874058,Cracker nuts
995899,874,6.974457899,Cokodok
995899,748,6.958666899,Bonda
995899,9986,6.98998658,Bonda
995899,8799,6.90599785,Grass jelly
995899,888,6.87866899,Gulha
995899,898,6.8699994,Cracker nuts
995899,9958,6.7065806,Candy
995899,9988,6.685867,Doughnut
995899,9904,6.566744899,Cracker nuts
9954,95,7.99755799,Cracker nuts
9954,465,6.96999709,Cracker nuts
9954,404,6.5999,Doughnut
9954,8799,6.4479998,Gulha
9954,99998,6.89908984,Bonda
9954,969,6.84489968,Cracker nuts
9954,6899899,6.07668998,Doughnut
9954,888,6.058998507,Gulha
9954,4990,6.080945899,Grass jelly
9954,848,5.9677706,Cokodok
9955,760,9.899996689,Pancakes
9955,89958,8.4899009,Fudge
9955,48,8.899805999,Cookie
9955,9998,8.0998999,Cracker nuts
9955,9960,7.6960464,Fudge
9955,848,7.68899789,Waffle
9955,7499,7.6808999,Bitterballen
9955,884,7.600605,Gulha
9955,89979,7.598998999,Doughnut
9955,567,7.56084899,Cookie
9956,8998,7.96489908,Bitterballen
9956,546,7.57806996,Grass jelly
9956,8995,7.56995057,Cokodok
9956,848,6.449844,Panforte
9956,888,6.48499899,Grass jelly
9956,788,6.899779989,Cracker nuts
9956,9988,6.995899568,Cokodok
9956,480,6.888999,Doughnut
9956,50,6.09489977,Panforte
9956,696,6.0740847,Fudge
9957,9969,8.6864605,Cracker nuts
9957,9968,8.508099,Cokodok
9957,84,8.999789959,Bonda
9957,8009,7.6666446,Bonda
9957,86,7.689955586,Cracker nuts
9957,899,7.687585,Candy
9957,998899,7.49960554,Doughnut
9957,89940,7.899899659,Cracker nuts
9957,899099,7.9989999,Cracker nuts
9957,8899,7.99998888,Cracker nuts
9958,89900,80.99997788,Doughnut
9958,748,8.79508,Gulha
9958,9994,8.58989999,Bonda
9958,89908,8.48990944,Cracker nuts
9958,89985,8.998998484,Doughnut
9958,9969,8.88569999,Gulha
9958,750,8.05887,Bonda
9958,89904,8.0459909,Bonda
9958,678,7.9888997,Cracker nuts
9958,9959,7.8795584,Candy
9959,9958,80.0808996,Doughnut
9959,50,9.896884,Cracker nuts
9959,800,8.855859,Grass jelly
9959,89900,8.78996005,Gulha
9959,9986,8.699889909,Cracker nuts
9959,56,8.6009988,Candy
9959,9968,8.48998999,Doughnut
9959,899099,8.899989799,Cracker nuts
9959,8997,8.899888799,Cracker nuts
9959,7,8.095856,Cracker nuts
9960,690,7.885988,Doughnut
9960,89999899,7.7898997,Gulha
9960,8998998,7.76589999,Bonda
9960,899998,7.6786895,Cracker nuts
9960,99999,7.560988899,Doughnut
9960,8990899,7.448848899,Gulha
9960,899996,7.409909967,Grass jelly
9960,85,7.899478997,Cokodok
9960,89989999,7.99769958,Pancakes
9960,877,7.995798998,Fudge
9968,89999899,9.75990999,Cookie
9968,678,9.4785998,Cracker nuts
9968,899998,9.898998799,Fudge
9968,9958,8.99788899,Waffle
9968,8899,8.846885,Bitterballen
9968,9989,8.654998994,Gulha
9968,899899899,8.9985704,Doughnut
9968,9986,8.064899499,Cookie
9968,89958,8.059488,Bitterballen
9968,879,8.099684899,Grass jelly
99699,9994,6.906588,Cokodok
99699,9988,6.7788067,Panforte
99699,888,6.69499577,Grass jelly
99699,998997,6.899970904,Cracker nuts
99699,858,6.89949968,Cokodok
99699,995,6.85899098,Doughnut
99699,9974,6.899996687,Panforte
99699,888,6.088889,Fudge
99699,97,5.989478999,Cracker nuts
99699,9986,5.980969,Cokodok
996899,9986,8.679689,Bonda
996899,8799,8.498749,Bonda
996899,48899,8.884799,Grass jelly
996899,89957,8.846879,Gulha
996899,898,8.07789947,Cracker nuts
996899,4997,7.969899999,Candy
996899,9958,7.79996884,Doughnut
996899,9994,7.7879577,Cracker nuts
996899,98,7.75779967,Cracker nuts
996899,484,7.60095996,Cracker nuts
9964,98,7.8659584,Doughnut
9964,56,7.887649,Gulha
9964,4998,6.58998459,Bonda
9964,66899,6.899599668,Cracker nuts
9964,9908,6.999887899,Doughnut
9964,89988,5.98688995,Gulha
9964,9988,5.9488995,Grass jelly
9964,864,5.896458,Cokodok
9964,897,5.877048899,Pancakes
9964,60899,5.78998007,Fudge
9965,8998,9.7877599,Cookie
9965,8,9.58998565,Cracker nuts
9965,8995,9.898899799,Fudge
9965,9994,9.07789,Waffle
9965,887,9.079988899,Bitterballen
9965,9976,9.08996654,Gulha
9965,9,8.88995087,Doughnut
9965,9988,8.888899899,Cookie
9965,405,8.755869,Bitterballen
9965,9986,8.4869958,Grass jelly
9966,9986,80.579,Cokodok
9966,9969,9.55488,Panforte
9966,89900,9.864804,Grass jelly
9966,9,9.80957899,Cracker nuts
9966,9958,9.0799768,Cokodok
9966,89908,8.988889,Doughnut
9966,899,8.84767899,Panforte
9966,8,8.80784,Fudge
9966,9994,8.66089986,Cracker nuts
9966,85,8.5974995,Cokodok
9967,876,7.999999987,Bonda
9967,88,7.990689975,Bonda
9967,99998,7.87098997,Grass jelly
9967,96,6.9899999,Gulha
9967,895,6.96999,Cracker nuts
9967,89,6.858488998,Candy
9967,886,6.789974907,Doughnut
9967,79,6.698688997,Cracker nuts
9967,99996,6.68879,Cracker nuts
9967,48998,6.588775,Cracker nuts
9968,7,6.87088,Doughnut
9968,40899,6.689448,Gulha
9968,876,6.5808957,Bonda
9968,96,6.450585,Cracker nuts
9968,55,6.487709,Doughnut
9968,89,6.8999579,Gulha
9968,48998,6.8999068,Grass jelly
9968,56,6.899575764,Cokodok
9968,99998,6.8995,Pancakes
9968,5899,5.989967875,Fudge
9969,886,5.77659899,Cookie
9969,69,5.5077586,Cracker nuts
9969,875,5.4508895,Fudge
9969,879,5.49905475,Waffle
9969,70,5.899548899,Bitterballen
9969,499899,5.876448,Gulha
9969,899,5.0589956,Doughnut
9969,880,5.04789986,Cookie
9969,97,4.980999989,Bitterballen
9969,4,4.95995795,Grass jelly
9970,9987,5.99909998,Cokodok
9970,800,5.9848,Panforte
9970,98,5.89975499,Grass jelly
9970,5899,5.705798,Cracker nuts
9970,568,5.505508,Cokodok
9970,6799,5.99770599,Doughnut
9970,475,5.9906587,Panforte
9970,89988,5.99099899,Fudge
9970,44899,5.877099899,Cracker nuts
9970,9976,4.9895046,Cokodok
9978,97,7.998568899,Bonda
9978,69,7.8677656,Bonda
9978,9986,7.8884499,Cracker nuts
9978,800,7.097566,Candy
9978,89988,7.0699648,Doughnut
9978,9975,6.89985,Cracker nuts
9978,48899,6.899996585,Cracker nuts
9978,584,6.769754,Cracker nuts
9978,86,6.789999697,Doughnut
9978,660,6.667899909,Gulha
99799,60899,8.4569997,Bonda
99799,89957,8.899885998,Cracker nuts
99799,64,8.8998795,Doughnut
99799,99899,7.98997804,Gulha
99799,89988,7.90899545,Bonda
99799,887,7.8999997,Bonda
99799,885,7.7678766,Cracker nuts
99799,880,7.689975065,Candy
99799,998994,7.55849899,Doughnut
99799,4997,7.5884088,Cracker nuts
997899,9969,80.099887,Grass jelly
997899,89947,9.8998048,Gulha
997899,750,9.99050899,Cracker nuts
997899,89985,9.899894,Candy
997899,899099,8.88448899,Doughnut
997899,89944,8.707787,Cracker nuts
997899,89908,8.999854,Cracker nuts
997899,899899,8.07698998,Cracker nuts
997899,89906,7.9584055,Doughnut
997899,89900,7.780059,Gulha
9974,998997,9.488854,Bonda
9974,85,8.484668,Cracker nuts
9974,50,7.949558995,Doughnut
9974,8998,7.98990484,Gulha
9974,9986,7.9997845,Grass jelly
9974,8997,7.7889984,Cokodok
9974,8999999,7.70990499,Pancakes
9974,9974,7.570599,Fudge
9974,9,7.6,Cookie
9974,9989,7.899978699,Cracker nuts
9975,8799,9.0899888,Fudge
9975,899,8.8069998,Waffle
9975,568,8.0599065,Bitterballen
9975,868,7.996789909,Gulha
9975,895,7.94806,Doughnut
9975,999999,7.85580899,Cookie
9975,998990,7.886899995,Bitterballen
9975,89985,7.690899667,Grass jelly
9975,8,7.586048994,Cokodok
9975,969,7.998998879,Panforte
9976,9958,6.489968558,Grass jelly
9976,96,6.996799999,Cracker nuts
9976,868,6.8680856,Cokodok
9976,998998,5.9750857,Doughnut
9976,888,5.968008999,Panforte
9976,68,5.89899564,Fudge
9976,874,5.80799805,Cracker nuts
9976,8999,5.7609585,Cokodok
9976,864,5.666985,Bonda
9976,77,5.548999084,Bonda
9977,9976,9.899998999,Grass jelly
9977,88,8.4857899,Gulha
9977,8996,8.899549999,Cracker nuts
9977,9975,7.98899464,Candy
9977,8995,7.9667807,Doughnut
9977,84,7.87589996,Cracker nuts
9977,8998,7.8007999,Cracker nuts
9977,744,7.78997999,Cracker nuts
9977,475,7.578999555,Doughnut
9977,885,7.540988,Gulha
9978,899099,80.88857,Bonda
9978,9969,9.905906,Cracker nuts
9978,8990899,9.99688999,Doughnut
9978,9958,9.888648,Gulha
9978,99799,9.08080899,Grass jelly
9978,89900,8.59975599,Cokodok
9978,89940,8.99899809,Pancakes
9978,690,8.09999,Fudge
9978,89944,8.080858,Cookie
9978,750,7.868088995,Cracker nuts
9979,8,5.499899986,Fudge
9979,998995,4.989986,Waffle
9979,808,4.6905865,Bitterballen
9979,858,4.5978446,Gulha
9979,899,4.4957999,Doughnut
9979,98,4.8997981,Cookie
9979,40899,4.898999909,Bitterballen
9979,8998,4.889999899,Grass jelly
9979,548,4.89969409,Cokodok
9979,9980,4.8089697,Panforte
9980,8998,6.88995907,Grass jelly
9980,97,5.888007,Cracker nuts
9980,8995,5.89955785,Cokodok
9980,94,5.8994881,Doughnut
9980,995,5.990898995,Panforte
9980,858,5.89998999,Fudge
9980,568,5.845855,Cracker nuts
9980,896,5.8849478,Cokodok
9980,85,5.054094899,Bonda
9980,78,4.9678454,Bonda
9988,678,8.6498995,Grass jelly
9988,899998,8.465769,Gulha
9988,9989,8.89989788,Cracker nuts
9988,9994,8.899088997,Candy
9988,879,8.88999999,Doughnut
9988,9986,8.8998055,Cracker nuts
9988,8899,7.958487,Cracker nuts
9988,8999999,7.98997589,Cracker nuts
9988,85,7.88468997,Doughnut
9988,8998899,7.849889969,Gulha
99899,899099,80.684085,Bonda
99899,9986,80.89966088,Cracker nuts
99899,8998899,9.96468999,Doughnut
99899,748,9.88489945,Gulha
99899,899899899,9.8998887,Grass jelly
99899,899998,9.586648,Cokodok
99899,85,9.099899809,Pancakes
99899,8998,8.94756899,Fudge
99899,690,8.9489908,Cookie
99899,9964,8.899899998,Cracker nuts
998899,858,8.8994997,Fudge
998899,995,7.978060899,Waffle
998899,8,7.56708998,Bitterballen
998899,488,7.899998998,Gulha
998899,854,7.997808995,Doughnut
998899,888,7.09899557,Cookie
998899,868,6.860787899,Bitterballen
998899,9980,6.670478996,Grass jelly
998899,8998,6.648867,Cokodok
998899,80,6.6899985,Panforte
9984,89940,9.96899885,Grass jelly
9984,9988,9.68088997,Cracker nuts
9984,8990899,9.58999988,Cokodok
9984,8998998,9.806884,Doughnut
9984,9994,9.068998997,Panforte
9984,89907,8.96689955,Fudge
9984,899996,8.959998899,Cracker nuts
9984,85,8.98994549,Cokodok
9984,899997,8.9998765,Bonda
9984,9970,8.78698999,Bonda
9985,9994,80.887584,Cracker nuts
9985,50,80.87598899,Candy
9985,9986,80.889989,Doughnut
9985,8997,80.689987,Cracker nuts
9985,888,80.99995997,Cracker nuts
9985,8,9.999789907,Cracker nuts
9985,56,9.85996996,Doughnut
9985,98,9.68899586,Gulha
9985,9968,9.556997995,Bonda
9985,7,9.58689995,Cracker nuts
9986,8998899,5.68999909,Doughnut
9986,868,5.808854899,Gulha
9986,89988,4.8680077,Bonda
9986,9994,4.7997479,Bonda
9986,40899,4.65899088,Cracker nuts
9986,89940,4.604868899,Candy
9986,899998,4.5886864,Doughnut
9986,90,4.588999,Cracker nuts
9986,9978,4.568998899,Grass jelly
9986,4899899,4.899857,Gulha
9987,7,8.68998946,Cracker nuts
9987,800,8.8899464,Candy
9987,475,8.9906868,Doughnut
9987,9988,8.0599786,Cracker nuts
9987,9958,7.78488,Cracker nuts
9987,858,7.489965478,Cracker nuts
9987,997899,7.89989986,Doughnut
9987,8,7.99707744,Gulha
9987,9968,7.087088999,Bonda
9987,850,6.899899746,Cracker nuts
9988,9958,7.945770899,Doughnut
9988,89900,7.899999806,Gulha
9988,899099,7.87990785,Grass jelly
9988,888,7.849908994,Cokodok
9988,9,7.08990548,Pancakes
9988,4997,6.909747,Fudge
9988,8,6.86959989,Cookie
9988,8799,6.86799094,Cracker nuts
9988,887,6.80699899,Fudge
9988,9994,6.8088099,Waffle
9989,8998,9.8094998,Bitterballen
9989,405,9.00998899,Gulha
9989,888,8.98998598,Doughnut
9989,888,8.568857,Cookie
9989,597,8.899797899,Bitterballen
9989,858,8.899059,Grass jelly
9989,99599,8.88899467,Cokodok
9989,9957,8.86840899,Panforte
9989,4799,7.9548655,Grass jelly
9989,50,7.980885,Cracker nuts
9990,874,8.99899985,Cokodok
9990,8,8.88997787,Doughnut
9990,8998,8.0999984,Panforte
9990,99998,7.6789986,Fudge
9990,895,7.5688758,Cracker nuts
9990,99,7.49989,Cokodok
9990,96,7.407644899,Bonda
9990,87899,7.8998488,Bonda
9990,844,7.996969999,Grass jelly
9990,888,7.886,Gulha
9998,559,6.88868997,Cracker nuts
9998,546,5.989978996,Candy
9998,480,5.989970865,Doughnut
9998,56,5.884869,Cracker nuts
9998,9987,5.809606,Cracker nuts
9998,87,5.707998998,Cracker nuts
9998,5,5.60898995,Doughnut
9998,67,5.599695999,Gulha
9998,884,5.899689967,Bonda
9998,959,5.99899999,Cracker nuts
99999,50,8.559044,Doughnut
99999,7,8.8048099,Gulha
99999,999999,7.9989968,Grass jelly
99999,474,7.0899844,Cokodok
99999,89,6.806984,Pancakes
99999,874,6.7986587,Fudge
99999,9958,6.69908999,Cookie
99999,885,6.89957669,Cracker nuts
99999,88994,6.899998995,Fudge
99999,875,6.899068905,Waffle
999899,64,6.9645685,Bitterballen
999899,89988,6.850999974,Gulha
999899,96,6.844489976,Doughnut
999899,9986,6.8997808,Cookie
999899,899,6.65899999,Bitterballen
999899,8799,6.444978,Grass jelly
999899,886,6.499899578,Cokodok
999899,998,6.899999,Panforte
999899,8998,6.8989988,Grass jelly
999899,89985,6.08996908,Cracker nuts
9994,89900,9.9856999,Cokodok
9994,50,9.488979,Doughnut
9994,899899899,9.090884,Panforte
9994,800,8.88558996,Fudge
9994,9978,8.884056,Cracker nuts
9994,8998899,8.70478,Cokodok
9994,8,8.9968957,Bonda
9994,405,8.99999,Bonda
9994,899099,8.9999558,Grass jelly
9994,8994899,8.8609988,Gulha
9995,789999,6.98999,Cracker nuts
9995,8999899,6.8559994,Candy
9995,89967,6.6567607,Doughnut
9995,84899,6.689998997,Cracker nuts
9995,499899,6.48078996,Cracker nuts
9995,655,6.48999507,Cracker nuts
9995,70,6.89999,Doughnut
9995,489999,6.998995856,Gulha
9995,889999,6.995899049,Bonda
9995,94,6.998899884,Cracker nuts
9996,8997,9.889948599,Doughnut
9996,9969,8.998489958,Gulha
9996,475,8.99089954,Grass jelly
9996,88997,8.898999899,Cokodok
9996,9975,7.857990995,Pancakes
9996,9957,7.799967899,Fudge
9996,899099,7.7789986,Cookie
9996,9994,7.56899506,Cracker nuts
9996,89900,7.49987596,Fudge
9996,9989,7.899899774,Waffle
9997,50,8.869958,Bitterballen
9997,888,8.08998998,Gulha
9997,7,7.6048099,Doughnut
9997,8997,7.99078699,Cookie
9997,9980,7.845754,Bitterballen
9997,8998,7.0979909,Grass jelly
9997,87899,6.9808497,Cokodok
9997,858,6.807976,Panforte
9997,9986,6.6899999,Grass jelly
9997,8799,6.689999996,Cracker nuts
9998,50,8.97999899,Cokodok
9998,8,8.4489987,Doughnut
9998,9904,7.88447899,Panforte
9998,85,7.660485,Fudge
9998,64,7.5077667,Cracker nuts
9998,5990,7.468588,Cokodok
9998,898,7.4487485,Bonda
9998,9980,7.899574999,Bonda
9998,999999,7.877988,Cracker nuts
9998,899,7.804947,Candy
9999,899899,6.086477,Doughnut
9999,86,5.8888,Cracker nuts
9999,998998,5.899795795,Cracker nuts
9999,509,5.89968689,Cracker nuts
9999,886,5.99954845,Doughnut
9999,998899,5.99799848,Gulha
9999,8,5.8940765,Bonda
9999,709,5.879897,Cracker nuts
9999,888,5.889966,Doughnut
9999,9969,5.068589999,Gulha
89900,89999899,8.68757,Bonda
89900,9988,8.58998976,Bonda
89900,988,8.899787499,Cracker nuts
89900,89958,8.9977999,Candy
89900,678,7.7499888,Doughnut
89900,984,7.6879958,Cracker nuts
89900,80995,7.48897899,Grass jelly
89900,888,7.8999849,Gulha
89900,9959,7.899988799,Cracker nuts
89900,899995,7.899870497,Candy
89908,96,7.8997858,Doughnut
89908,89985,6.8746999,Cracker nuts
89908,868,6.87858,Cracker nuts
89908,9999,6.69889996,Cracker nuts
89908,999999,6.644007,Doughnut
89908,9986,6.89978079,Gulha
89908,99099,6.89947045,Bonda
89908,887,6.899899959,Cracker nuts
89908,998994,6.99985899,Doughnut
89908,844,6.9974906,Gulha
899099,89900,9.788859,Grass jelly
899099,8899,9.0785055,Cokodok
899099,9959,9.070698,Pancakes
899099,899996,8.780708,Fudge
899099,748,8.788988,Cookie
899099,89904,8.58989964,Cracker nuts
899099,9986,8.089958,Fudge
899099,678,8.067548,Waffle
899099,879,7.98990996,Bitterballen
899099,9968,7.8499088,Gulha
8990899,858,5.7968996,Doughnut
8990899,9980,5.7848599,Cookie
8990899,9904,5.49989694,Bitterballen
8990899,9987,5.899889906,Grass jelly
8990899,79,5.848089984,Cokodok
8990899,96,5.809508,Panforte
8990899,998998,5.09906766,Grass jelly
8990899,7499,5.089997899,Cracker nuts
8990899,875,4.986889,Cokodok
8990899,789999,4.989908996,Doughnut
89904,748,9.65999996,Panforte
89904,9988,9.8996659,Fudge
89904,678,9.997899544,Cracker nuts
89904,899998,9.007899099,Cokodok
89904,85,8.99899945,Bonda
89904,9958,8.899998899,Bonda
89904,8998899,7.956456,Grass jelly
89904,899996,7.896899488,Gulha
89904,87899,7.889999975,Cracker nuts
89904,9989,7.7598677,Candy
89905,588,6.07995874,Doughnut
89905,89988,6.080579,Cracker nuts
89905,585,5.85689954,Cracker nuts
89905,70,5.786597,Cracker nuts
89905,998899,5.6886845,Doughnut
89905,584,5.608888,Gulha
89905,8899,5.586899749,Bonda
89905,48995,5.58686999,Cracker nuts
89905,658,5.589909857,Doughnut
89905,5899,5.445899886,Gulha
89906,998997,8.8008999,Grass jelly
89906,85,7.8808499,Cokodok
89906,9955,7.7996086,Pancakes
89906,8996,7.489975668,Fudge
89906,8,7.998999555,Cookie
89906,740,7.998998999,Cracker nuts
89906,9,7.999984808,Fudge
89906,9986,7.8807454,Waffle
89906,9976,7.080064,Bitterballen
89906,88,6.978998995,Gulha
89907,50,7.584748,Doughnut
89907,874,7.9907078,Cookie
89907,99998,7.84895899,Bitterballen
89907,895,6.99869985,Grass jelly
89907,96,6.84489905,Cokodok
89907,879,6.789989097,Panforte
89907,898,6.6649456,Grass jelly
89907,844,6.558998,Cracker nuts
89907,876,6.477080899,Cokodok
89907,489999,6.44009,Doughnut
89908,874,6.989984694,Panforte
89908,885,6.7787998,Fudge
89908,998994,6.57899609,Cracker nuts
89908,474,6.508998899,Cokodok
89908,50,6.48999589,Bonda
89908,496,6.89999845,Bonda
89908,886,6.998995999,Grass jelly
89908,800,6.996799986,Gulha
89908,889999,6.998996787,Cracker nuts
89908,876,6.99847599,Candy
89909,8999999,7.7478895,Doughnut
89909,9989,7.789968995,Cracker nuts
89909,99999,7.9956888,Cracker nuts
89909,6899,7.848808,Cracker nuts
89909,9999,7.0990585,Doughnut
89909,877,6.98997498,Gulha
89909,8899,6.904078,Bonda
89909,89989999,6.849998999,Cracker nuts
89909,748,6.845990899,Doughnut
89909,899998,6.89990699,Gulha
89980,88899,6.9874695,Grass jelly
89980,408,6.7998895,Cokodok
89980,8899,6.7058764,Pancakes
89980,8,6.567876899,Fudge
89980,998995,6.5608845,Cookie
89980,995,6.478999975,Cracker nuts
89980,899,6.489944689,Fudge
89980,9985,6.996659985,Waffle
89980,8997,6.889989899,Bitterballen
89980,9899,6.8995098,Gulha
89988,9980,7.94889976,Doughnut
89988,9985,7.89978899,Cookie
89988,98,7.799969984,Bitterballen
89988,9904,7.689999889,Grass jelly
89988,78,7.08888,Cokodok
89988,88899,7.089904565,Panforte
89988,684,7.084575,Grass jelly
89988,48995,6.949889905,Cracker nuts
89988,99998,6.87058995,Cokodok
89988,998994,6.789989957,Doughnut
899899,588,7.998996794,Panforte
899899,488,7.0899856,Fudge
899899,484,7.0869897,Cracker nuts
899899,478,6.94875899,Cokodok
899899,5999,6.66547995,Bonda
899899,879,6.664785,Bonda
899899,48990,6.658998906,Cracker nuts
899899,88995,6.589986885,Candy
899899,587,6.899959985,Doughnut
899899,4999,6.89968999,Cracker nuts
8998899,88899,8.08484,Cracker nuts
8998899,78,7.998998998,Cracker nuts
8998899,8997,7.0045999,Doughnut
8998899,9905,6.98899648,Gulha
8998899,899,6.988998999,Bonda
8998899,56,6.968805,Cracker nuts
8998899,899,6.9480796,Doughnut
8998899,88995,6.8998566,Gulha
8998899,896,6.845899984,Bonda
8998899,8,6.7764999,Bonda
89984,788,7.86899004,Cracker nuts
89984,79999,6.405998899,Candy
89984,9974,6.89974575,Doughnut
89984,49,5.989897,Cracker nuts
89984,9980,5.78689907,Grass jelly
89984,888,5.5699879,Gulha
89984,998997,5.450899865,Cracker nuts
89984,789999,5.48997587,Candy
89984,88,5.489949909,Doughnut
89984,458,5.89988989,Cracker nuts
89985,9968,7.754999995,Cracker nuts
89985,8997,7.57995584,Cracker nuts
89985,89957,7.449,Doughnut
89985,88,7.48699765,Gulha
89985,7,7.8998475,Bonda
89985,8899,7.899998408,Cracker nuts
89985,998998,7.998488995,Doughnut
89985,50,7.997949,Gulha
89985,88,7.996898899,Grass jelly
89985,879,7.998998998,Cokodok
89986,898,7.99645445,Pancakes
89986,4997,6.749899899,Fudge
89986,86,6.677699999,Cookie
89986,588,6.558089964,Cracker nuts
89986,88995,6.599585,Fudge
89986,9986,6.508998967,Waffle
89986,56,6.5008994,Bitterballen
89986,509,6.469999999,Gulha
89986,998,6.4599986,Doughnut
89986,499899,6.899969901,Cookie
89987,89958,8.6998488,Bitterballen
89987,85,8.49889908,Grass jelly
89987,899899899,8.48499799,Cokodok
89987,678,8.998998999,Panforte
89987,8994899,8.89608998,Grass jelly
89987,9958,8.808588,Cracker nuts
89987,899997,8.0448599,Cokodok
89987,6899,7.959998998,Doughnut
89987,9994,7.86089994,Panforte
89987,895,7.760966899,Fudge
89988,99099,6.8986999,Cracker nuts
89988,995,5.879999899,Cokodok
89988,97,5.850646,Bonda
89988,89967,5.64558899,Bonda
89988,898,5.6057606,Grass jelly
89988,888,5.406899697,Gulha
89988,868,5.89989954,Cracker nuts
89988,94,5.899899909,Candy
89988,87899,5.899899887,Doughnut
89988,8998899,5.8999961,Cracker nuts
89989,89900,9.40899479,Cracker nuts
89989,9958,9.0858899,Cracker nuts
89989,9978,8.68868996,Doughnut
89989,748,8.498545,Gulha
89989,899998,8.499789958,Bonda
89989,9988,8.4000999,Cracker nuts
89989,8994899,8.899769,Doughnut
89989,9968,8.89968879,Gulha
89989,899997,8.89966776,Grass jelly
89989,899899899,8.899890799,Cokodok
899990,8998,8.5907999,Pancakes
899990,597,7.68888996,Fudge
899990,546,7.4489959,Cookie
899990,7,7.89988999,Cracker nuts
899990,858,6.957598994,Fudge
899990,685,6.79875,Waffle
899990,888,6.799569955,Bitterballen
899990,997899,6.6899089,Gulha
899990,999999,6.595899445,Doughnut
899990,40899,6.469989976,Cookie
899998,478,8.044597,Bitterballen
899998,4997,7.9794607,Grass jelly
899998,4899,7.887899704,Cokodok
899998,870,7.78558994,Panforte
899998,9985,7.65899886,Grass jelly
899998,5899,7.588990988,Cracker nuts
899998,474,7.4908998,Cokodok
899998,89988,7.40999484,Doughnut
899998,99899,7.899596889,Panforte
899998,588,7.899995859,Fudge
8999999,800,9.0888998,Cracker nuts
8999999,899099,8.5608996,Cokodok
8999999,8997,8.450984,Bonda
8999999,56,8.999875899,Bonda
8999999,88,8.009887,Grass jelly
8999999,98,7.8958799,Gulha
8999999,8899,7.8760804,Cracker nuts
8999999,9986,7.7880099,Candy
8999999,89957,7.6799595,Doughnut
8999999,4997,7.5899609,Cracker nuts
89999899,9988,9.54748,Cracker nuts
89999899,9994,8.768998999,Cracker nuts
89999899,9968,8.58999984,Doughnut
89999899,9958,8.899489988,Gulha
89999899,9976,8.899865,Bonda
89999899,997899,8.85899893,Cracker nuts
89999899,8,7.970899499,Doughnut
89999899,88,7.959989994,Gulha
89999899,998997,7.999080899,Grass jelly
89999899,899099,7.79588998,Cokodok
8998,9986,80.0899809,Pancakes
8998,9958,9.68995087,Fudge
8998,85,9.680684,Cookie
8998,899998,9.89988899,Cracker nuts
8998,899899899,9.99888999,Fudge
8998,998997,8.65746899,Waffle
8998,9968,8.478858,Bitterballen
8998,899995,8.47899947,Gulha
8998,899996,8.47996997,Doughnut
8998,9964,8.8599784,Cookie
899995,89,6.089959985,Bitterballen
899995,8799,5.774589,Grass jelly
899995,87899,5.7888699,Cokodok
899995,9904,5.6447554,Panforte
899995,489,5.465689,Grass jelly
899995,998998,5.45999484,Cracker nuts
899995,56,5.899990998,Cokodok
899995,4997,5.89989988,Doughnut
899995,66899,5.998599996,Panforte
899995,8997,5.99889989,Fudge
899996,885,7.9789909,Cracker nuts
899996,56,7.968788994,Cokodok
899996,8799,7.406999904,Bonda
899996,9905,7.89987997,Bonda
899996,79,7.0899589,Cracker nuts
899996,504,6.9878097,Candy
899996,447,6.949588995,Doughnut
899996,68997,6.858998456,Cracker nuts
899996,89957,6.88988994,Cracker nuts
899996,9965,6.7808894,Cracker nuts
899997,875,6.9579886,Doughnut
899997,868,6.8794899,Gulha
899997,8997,6.7999,Bonda
899997,9904,6.64878997,Cracker nuts
899997,9986,6.6899589,Doughnut
899997,998998,6.689980899,Gulha
899997,9980,6.55777,Bonda
899997,79,6.589990858,Bonda
899997,9909,6.589987868,Cracker nuts
899997,70,6.504997,Candy
899998,97,6.9849995,Doughnut
899998,89956,6.6599986,Cracker nuts
899998,79,6.56589907,Grass jelly
899998,874,6.59999508,Gulha
